ano,mes,sexo,faixa_etaria,categoria,total_vendido
2017,10,1,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,33131
2017,10,1,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,18109
2017,10,1,IDOSO,ANSIOLITICO,22840
2017,10,1,IDOSO,ANTIDEPRESSIVO,16721
2017,10,1,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,8514
2017,10,1,JOVEM_ADULTO,ANSIOLITICO,2165
2017,10,1,JOVEM_ADULTO,ANTIDEPRESSIVO,2412
2017,10,1,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,2164
2017,10,2,ADULTO_TRABALHADOR,ANSIOLITICO,81114
2017,10,2,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,84080
2017,10,2,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,25250
2017,10,2,CRIANCA_ADOLESCENTE,ANSIOLITICO,27714
2017,10,2,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,34746
2017,10,2,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,11299
2017,10,2,IDOSO,ANSIOLITICO,38905
2017,10,2,IDOSO,ANTIDEPRESSIVO,30927
2017,10,2,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,9791
2017,10,2,JOVEM_ADULTO,ANSIOLITICO,2836
2017,10,2,JOVEM_ADULTO,ANTIDEPRESSIVO,4468
2017,10,2,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,1886
2017,11,1,ADULTO_TRABALHADOR,ANSIOLITICO,43075
2017,11,1,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,38727
2017,11,1,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,21124
2017,11,1,CRIANCA_ADOLESCENTE,ANSIOLITICO,32299
2017,11,1,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,35266
2017,11,1,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,18964
2017,11,1,IDOSO,ANSIOLITICO,23002
2017,11,1,IDOSO,ANTIDEPRESSIVO,17663
2017,11,1,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,8566
2017,11,1,JOVEM_ADULTO,ANSIOLITICO,1861
2017,11,1,JOVEM_ADULTO,ANTIDEPRESSIVO,2499
2017,11,1,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,2128
2017,11,2,ADULTO_TRABALHADOR,ANSIOLITICO,85389
2017,11,2,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,88520
2017,11,2,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,26575
2017,11,2,CRIANCA_ADOLESCENTE,ANSIOLITICO,28482
2017,11,2,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,34526
2017,11,2,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,11323
2017,11,2,IDOSO,ANSIOLITICO,38785
2017,11,2,IDOSO,ANTIDEPRESSIVO,32279
2017,11,2,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,9726
2017,11,2,JOVEM_ADULTO,ANSIOLITICO,2931
2017,11,2,JOVEM_ADULTO,ANTIDEPRESSIVO,4675
2017,11,2,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,1861
2017,12,1,ADULTO_TRABALHADOR,ANSIOLITICO,44473
2017,12,1,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,40099
2017,12,1,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,22026
2017,12,1,CRIANCA_ADOLESCENTE,ANSIOLITICO,33873
2017,12,1,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,37191
2017,12,1,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,19927
2017,12,1,IDOSO,ANSIOLITICO,23849
2017,12,1,IDOSO,ANTIDEPRESSIVO,17751
2017,12,1,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,9001
2017,12,1,JOVEM_ADULTO,ANSIOLITICO,1938
2017,12,1,JOVEM_ADULTO,ANTIDEPRESSIVO,2534
2017,12,1,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,2464
2017,12,2,ADULTO_TRABALHADOR,ANSIOLITICO,86720
2017,12,2,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,90677
2017,12,2,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,27613
2017,12,2,CRIANCA_ADOLESCENTE,ANSIOLITICO,29937
2017,12,2,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,37485
2017,12,2,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,12177
2017,12,2,IDOSO,ANSIOLITICO,39829
2017,12,2,IDOSO,ANTIDEPRESSIVO,33830
2017,12,2,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,10533
2017,12,2,JOVEM_ADULTO,ANSIOLITICO,2779
2017,12,2,JOVEM_ADULTO,ANTIDEPRESSIVO,4836
2017,12,2,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,2008
2018,1,1,ADULTO_TRABALHADOR,ANSIOLITICO,40616
2018,1,1,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,37946
2018,1,1,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,20587
2018,1,1,CRIANCA_ADOLESCENTE,ANSIOLITICO,31299
2018,1,1,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,34366
2018,1,1,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,18137
2018,1,1,IDOSO,ANSIOLITICO,22915
2018,1,1,IDOSO,ANTIDEPRESSIVO,17420
2018,1,1,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,8292
2018,1,1,JOVEM_ADULTO,ANSIOLITICO,1883
2018,1,1,JOVEM_ADULTO,ANTIDEPRESSIVO,2669
2018,1,1,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,2206
2018,1,2,ADULTO_TRABALHADOR,ANSIOLITICO,80045
2018,1,2,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,85439
2018,1,2,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,25254
2018,1,2,CRIANCA_ADOLESCENTE,ANSIOLITICO,25804
2018,1,2,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,33346
2018,1,2,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,11356
2018,1,2,IDOSO,ANSIOLITICO,38823
2018,1,2,IDOSO,ANTIDEPRESSIVO,32443
2018,1,2,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,10272
2018,1,2,JOVEM_ADULTO,ANSIOLITICO,2743
2018,1,2,JOVEM_ADULTO,ANTIDEPRESSIVO,4745
2018,1,2,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,1981
2018,2,1,ADULTO_TRABALHADOR,ANSIOLITICO,37708
2018,2,1,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,34976
2018,2,1,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,18614
2018,2,1,CRIANCA_ADOLESCENTE,ANSIOLITICO,27076
2018,2,1,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,30838
2018,2,1,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,16385
2018,2,1,IDOSO,ANSIOLITICO,20380
2018,2,1,IDOSO,ANTIDEPRESSIVO,15634
2018,2,1,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,7381
2018,2,1,JOVEM_ADULTO,ANSIOLITICO,2000
2018,2,1,JOVEM_ADULTO,ANTIDEPRESSIVO,2505
2018,2,1,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,2108
2018,2,2,ADULTO_TRABALHADOR,ANSIOLITICO,71061
2018,2,2,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,78531
2018,2,2,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,22994
2018,2,2,CRIANCA_ADOLESCENTE,ANSIOLITICO,23365
2018,2,2,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,31081
2018,2,2,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,10313
2018,2,2,IDOSO,ANSIOLITICO,34802
2018,2,2,IDOSO,ANTIDEPRESSIVO,29904
2018,2,2,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,8847
2018,2,2,JOVEM_ADULTO,ANSIOLITICO,2655
2018,2,2,JOVEM_ADULTO,ANTIDEPRESSIVO,4279
2018,2,2,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,1769
2018,3,1,ADULTO_TRABALHADOR,ANSIOLITICO,41533
2018,3,1,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,39518
2018,3,1,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,20407
2018,3,1,CRIANCA_ADOLESCENTE,ANSIOLITICO,32652
2018,3,1,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,37863
2018,3,1,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,19567
2018,3,1,IDOSO,ANSIOLITICO,22860
2018,3,1,IDOSO,ANTIDEPRESSIVO,17509
2018,3,1,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,8466
2018,3,1,JOVEM_ADULTO,ANSIOLITICO,2235
2018,3,1,JOVEM_ADULTO,ANTIDEPRESSIVO,2775
2018,3,1,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,2417
2018,3,2,ADULTO_TRABALHADOR,ANSIOLITICO,81109
2018,3,2,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,88611
2018,3,2,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,25265
2018,3,2,CRIANCA_ADOLESCENTE,ANSIOLITICO,28707
2018,3,2,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,37910
2018,3,2,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,12117
2018,3,2,IDOSO,ANSIOLITICO,38527
2018,3,2,IDOSO,ANTIDEPRESSIVO,34193
2018,3,2,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,10381
2018,3,2,JOVEM_ADULTO,ANSIOLITICO,3158
2018,3,2,JOVEM_ADULTO,ANTIDEPRESSIVO,5223
2018,3,2,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,2083
2018,4,1,ADULTO_TRABALHADOR,ANSIOLITICO,42067
2018,4,1,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,38435
2018,4,1,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,19892
2018,4,1,CRIANCA_ADOLESCENTE,ANSIOLITICO,32706
2018,4,1,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,37010
2018,4,1,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,19261
2018,4,1,IDOSO,ANSIOLITICO,22578
2018,4,1,IDOSO,ANTIDEPRESSIVO,16859
2018,4,1,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,8008
2018,4,1,JOVEM_ADULTO,ANSIOLITICO,2109
2018,4,1,JOVEM_ADULTO,ANTIDEPRESSIVO,2609
2018,4,1,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,2255
2018,4,2,ADULTO_TRABALHADOR,ANSIOLITICO,81093
2018,4,2,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,87609
2018,4,2,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,25700
2018,4,2,CRIANCA_ADOLESCENTE,ANSIOLITICO,27685
2018,4,2,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,36651
2018,4,2,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,11725
2018,4,2,IDOSO,ANSIOLITICO,37774
2018,4,2,IDOSO,ANTIDEPRESSIVO,32891
2018,4,2,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,9835
2018,4,2,JOVEM_ADULTO,ANSIOLITICO,2931
2018,4,2,JOVEM_ADULTO,ANTIDEPRESSIVO,4825
2018,4,2,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,1834
2018,5,1,ADULTO_TRABALHADOR,ANSIOLITICO,42865
2018,5,1,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,39670
2018,5,1,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,21584
2018,5,1,CRIANCA_ADOLESCENTE,ANSIOLITICO,31208
2018,5,1,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,34783
2018,5,1,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,18853
2018,5,1,IDOSO,ANSIOLITICO,23681
2018,5,1,IDOSO,ANTIDEPRESSIVO,17664
2018,5,1,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,8504
2018,5,1,JOVEM_ADULTO,ANSIOLITICO,2368
2018,5,1,JOVEM_ADULTO,ANTIDEPRESSIVO,2740
2018,5,1,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,2157
2018,5,2,ADULTO_TRABALHADOR,ANSIOLITICO,83157
2018,5,2,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,88408
2018,5,2,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,26297
2018,5,2,CRIANCA_ADOLESCENTE,ANSIOLITICO,27783
2018,5,2,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,36347
2018,5,2,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,11996
2018,5,2,IDOSO,ANSIOLITICO,40051
2018,5,2,IDOSO,ANTIDEPRESSIVO,33184
2018,5,2,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,10276
2018,5,2,JOVEM_ADULTO,ANSIOLITICO,3108
2018,5,2,JOVEM_ADULTO,ANTIDEPRESSIVO,5159
2018,5,2,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,1982
2018,6,1,ADULTO_TRABALHADOR,ANSIOLITICO,41276
2018,6,1,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,38045
2018,6,1,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,20217
2018,6,1,CRIANCA_ADOLESCENTE,ANSIOLITICO,30935
2018,6,1,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,32081
2018,6,1,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,17668
2018,6,1,IDOSO,ANSIOLITICO,22116
2018,6,1,IDOSO,ANTIDEPRESSIVO,17142
2018,6,1,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,8395
2018,6,1,JOVEM_ADULTO,ANSIOLITICO,2015
2018,6,1,JOVEM_ADULTO,ANTIDEPRESSIVO,2663
2018,6,1,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,2128
2018,6,2,ADULTO_TRABALHADOR,ANSIOLITICO,79731
2018,6,2,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,86174
2018,6,2,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,25293
2018,6,2,CRIANCA_ADOLESCENTE,ANSIOLITICO,25430
2018,6,2,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,33446
2018,6,2,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,11105
2018,6,2,IDOSO,ANSIOLITICO,38795
2018,6,2,IDOSO,ANTIDEPRESSIVO,32973
2018,6,2,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,10264
2018,6,2,JOVEM_ADULTO,ANSIOLITICO,2663
2018,6,2,JOVEM_ADULTO,ANTIDEPRESSIVO,4618
2018,6,2,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,1888
2018,7,1,ADULTO_TRABALHADOR,ANSIOLITICO,40591
2018,7,1,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,38500
2018,7,1,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,20141
2018,7,1,CRIANCA_ADOLESCENTE,ANSIOLITICO,32933
2018,7,1,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,34086
2018,7,1,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,17683
2018,7,1,IDOSO,ANSIOLITICO,22011
2018,7,1,IDOSO,ANTIDEPRESSIVO,16968
2018,7,1,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,8627
2018,7,1,JOVEM_ADULTO,ANSIOLITICO,2127
2018,7,1,JOVEM_ADULTO,ANTIDEPRESSIVO,2697
2018,7,1,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,2163
2018,7,2,ADULTO_TRABALHADOR,ANSIOLITICO,80658
2018,7,2,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,876797
2018,7,2,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,25718
2018,7,2,CRIANCA_ADOLESCENTE,ANSIOLITICO,25182
2018,7,2,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,32976
2018,7,2,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,10936
2018,7,2,IDOSO,ANSIOLITICO,38343
2018,7,2,IDOSO,ANTIDEPRESSIVO,33887
2018,7,2,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,10184
2018,7,2,JOVEM_ADULTO,ANSIOLITICO,3041
2018,7,2,JOVEM_ADULTO,ANTIDEPRESSIVO,5042
2018,7,2,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,1962
2018,8,1,ADULTO_TRABALHADOR,ANSIOLITICO,45013
2018,8,1,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,41430
2018,8,1,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,21633
2018,8,1,CRIANCA_ADOLESCENTE,ANSIOLITICO,32170
2018,8,1,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,35485
2018,8,1,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,19209
2018,8,1,IDOSO,ANSIOLITICO,23718
2018,8,1,IDOSO,ANTIDEPRESSIVO,18182
2018,8,1,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,9175
2018,8,1,JOVEM_ADULTO,ANSIOLITICO,2077
2018,8,1,JOVEM_ADULTO,ANTIDEPRESSIVO,2741
2018,8,1,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,2289
2018,8,2,ADULTO_TRABALHADOR,ANSIOLITICO,91016
2018,8,2,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,91329
2018,8,2,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,27127
2018,8,2,CRIANCA_ADOLESCENTE,ANSIOLITICO,26970
2018,8,2,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,35341
2018,8,2,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,12005
2018,8,2,IDOSO,ANSIOLITICO,41363
2018,8,2,IDOSO,ANTIDEPRESSIVO,36150
2018,8,2,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,11162
2018,8,2,JOVEM_ADULTO,ANSIOLITICO,3057
2018,8,2,JOVEM_ADULTO,ANTIDEPRESSIVO,5175
2018,8,2,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,2068
2018,9,1,ADULTO_TRABALHADOR,ANSIOLITICO,40416
2018,9,1,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,38690
2018,9,1,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,20624
2018,9,1,CRIANCA_ADOLESCENTE,ANSIOLITICO,26846
2018,9,1,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,29266
2018,9,1,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,16478
2018,9,1,IDOSO,ANSIOLITICO,21623
2018,9,1,IDOSO,ANTIDEPRESSIVO,17109
2018,9,1,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,8484
2018,9,1,JOVEM_ADULTO,ANSIOLITICO,1988
2018,9,1,JOVEM_ADULTO,ANTIDEPRESSIVO,2772
2018,9,1,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,2368
2018,9,2,ADULTO_TRABALHADOR,ANSIOLITICO,78836
2018,9,2,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,86665
2018,9,2,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,26219
2018,9,2,CRIANCA_ADOLESCENTE,ANSIOLITICO,22535
2018,9,2,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,29853
2018,9,2,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,10125
2018,9,2,IDOSO,ANSIOLITICO,37743
2018,9,2,IDOSO,ANTIDEPRESSIVO,33239
2018,9,2,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,10252
2018,9,2,JOVEM_ADULTO,ANSIOLITICO,2777
2018,9,2,JOVEM_ADULTO,ANTIDEPRESSIVO,4962
2018,9,2,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,1926
2018,10,1,ADULTO_TRABALHADOR,ANSIOLITICO,42641
2018,10,1,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,42257
2018,10,1,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,21585
2018,10,1,CRIANCA_ADOLESCENTE,ANSIOLITICO,23443
2018,10,1,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,25283
2018,10,1,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,15092
2018,10,1,IDOSO,ANSIOLITICO,23319
2018,10,1,IDOSO,ANTIDEPRESSIVO,18682
2018,10,1,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,9378
2018,10,1,JOVEM_ADULTO,ANSIOLITICO,2178
2018,10,1,JOVEM_ADULTO,ANTIDEPRESSIVO,3016
2018,10,1,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,2655
2018,10,2,ADULTO_TRABALHADOR,ANSIOLITICO,83849
2018,10,2,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,92942
2018,10,2,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,28286
2018,10,2,CRIANCA_ADOLESCENTE,ANSIOLITICO,16530
2018,10,2,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,20059
2018,10,2,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,7954
2018,10,2,IDOSO,ANSIOLITICO,41016
2018,10,2,IDOSO,ANTIDEPRESSIVO,36666
2018,10,2,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,11426
2018,10,2,JOVEM_ADULTO,ANSIOLITICO,3254
2018,10,2,JOVEM_ADULTO,ANTIDEPRESSIVO,5459
2018,10,2,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,2274
2018,11,1,ADULTO_TRABALHADOR,ANSIOLITICO,42188
2018,11,1,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,41182
2018,11,1,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,22386
2018,11,1,CRIANCA_ADOLESCENTE,ANSIOLITICO,19879
2018,11,1,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,20487
2018,11,1,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,13632
2018,11,1,IDOSO,ANSIOLITICO,24066
2018,11,1,IDOSO,ANTIDEPRESSIVO,19736
2018,11,1,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,9335
2018,11,1,JOVEM_ADULTO,ANSIOLITICO,2388
2018,11,1,JOVEM_ADULTO,ANTIDEPRESSIVO,3523
2018,11,1,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,2489
2018,11,2,ADULTO_TRABALHADOR,ANSIOLITICO,85665
2018,11,2,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,94119
2018,11,2,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,28649
2018,11,2,CRIANCA_ADOLESCENTE,ANSIOLITICO,12331
2018,11,2,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,14349
2018,11,2,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,6807
2018,11,2,IDOSO,ANSIOLITICO,41693
2018,11,2,IDOSO,ANTIDEPRESSIVO,37135
2018,11,2,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,11726
2018,11,2,JOVEM_ADULTO,ANSIOLITICO,3237
2018,11,2,JOVEM_ADULTO,ANTIDEPRESSIVO,5727
2018,11,2,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,2253
2018,12,1,ADULTO_TRABALHADOR,ANSIOLITICO,45616
2018,12,1,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,45297
2018,12,1,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,23831
2018,12,1,CRIANCA_ADOLESCENTE,ANSIOLITICO,19740
2018,12,1,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,20011
2018,12,1,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,13882
2018,12,1,IDOSO,ANSIOLITICO,25267
2018,12,1,IDOSO,ANTIDEPRESSIVO,20858
2018,12,1,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,10230
2018,12,1,JOVEM_ADULTO,ANSIOLITICO,2235
2018,12,1,JOVEM_ADULTO,ANTIDEPRESSIVO,3266
2018,12,1,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,2595
2018,12,2,ADULTO_TRABALHADOR,ANSIOLITICO,86990
2018,12,2,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,99627
2018,12,2,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,29845
2018,12,2,CRIANCA_ADOLESCENTE,ANSIOLITICO,11218
2018,12,2,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,14313
2018,12,2,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,6665
2018,12,2,IDOSO,ANSIOLITICO,44728
2018,12,2,IDOSO,ANTIDEPRESSIVO,40626
2018,12,2,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,12596
2018,12,2,JOVEM_ADULTO,ANSIOLITICO,3230
2018,12,2,JOVEM_ADULTO,ANTIDEPRESSIVO,6050
2018,12,2,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,2430
2019,1,1,ADULTO_TRABALHADOR,ANSIOLITICO,46091
2019,1,1,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,48986
2019,1,1,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,25012
2019,1,1,CRIANCA_ADOLESCENTE,ANSIOLITICO,19448
2019,1,1,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,21564
2019,1,1,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,13751
